DY-Nest,32,0.500000,0.904482,0.001787,113,0.002091
DY-HB,32,0.500000,0.654217,0.001787,81,0.002091
E2-ADMM,32,0.500000,2.523686,0.001853,300,0.002665
E2-ADMM-Nest,32,0.500000,0.738885,0.001789,88,0.002094
E2-ADMM-HB,32,0.500000,0.757264,0.001787,89,0.002091
E-ADMM,32,0.500000,2.561339,0.001853,311,0.002562
E-ADMM-Nest,32,0.500000,0.746841,0.001788,90,0.002093
E-ADMM-HB,32,0.500000,0.666986,0.001787,79,0.002091
DY,32,0.250000,4.025422,0.004502,501,0.008459
DY-Nest,32,0.250000,1.723987,0.003965,216,0.006417
DY-HB,32,0.250000,1.058211,0.003966,133,0.006423
E2-ADMM,32,0.250000,4.214665,0.004340,501,0.007794
E2-ADMM-Nest,32,0.250000,1.324814,0.003972,157,0.006451
E2-ADMM-HB,32,0.250000,0.912192,0.003969,108,0.006420
E-ADMM,32,0.250000,4.105800,0.004355,501,0.008249
E-ADMM-Nest,32,0.250000,1.672000,0.003964,204,0.006414
E-ADMM-HB,32,0.250000,0.976550,0.003964,119,0.006416
DY,34,0.750000,1.327464,0.001530,159,0.005340
DY-Nest,34,0.750000,0.600591,0.001054,71,0.001113
DY-HB,34,0.750000,0.425537,0.001054,49,0.001113
E2-ADMM,34,0.750000,2.226328,0.001054,253,0.001113
E2-ADMM-Nest,34,0.750000,0.766823,0.001053,86,0.001113
E2-ADMM-HB,34,0.750000,0.559740,0.001053,62,0.001112
E-ADMM,34,0.750000,2.229831,0.001054,260,0.001113
E-ADMM-Nest,34,0.750000,0.572941,0.001054,66,0.001113
E-ADMM-HB,34,0.750000,0.415107,0.001055,47,0.001115
DY,34,0.500000,3.121731,0.001656,379,0.001955
DY-Nest,34,0.500000,1.013253,0.001656,122,0.001955
DY-HB,34,0.500000,0.641046,0.001656,76,0.001955
E2-ADMM,34,0.500000,3.155857,0.001656,360,0.001955
E2-ADMM-Nest,34,0.500000,1.060067,0.001657,121,0.001956
E2-ADMM-HB,34,0.500000,0.752057,0.001656,85,0.001955
E-ADMM,34,0.500000,3.110953,0.001656,366,0.001955
E-ADMM-Nest,34,0.500000,0.972849,0.001656,114,0.001956
E-ADMM-HB,34,0.500000,0.543870,0.001659,63,0.001959
DY,34,0.250000,4.126146,0.005858,501,0.019867
DY-Nest,34,0.250000,1.395180,0.003713,169,0.006269
DY-HB,34,0.250000,1.104129,0.003708,132,0.006244
E2-ADMM,34,0.250000,4.375849,0.005793,501,0.018306
E2-ADMM-Nest,34,0.250000,1.526603,0.003722,174,0.006300
E2-ADMM-HB,34,0.250000,1.478144,0.003709,169,0.006247
E-ADMM,34,0.250000,4.251851,0.005789,501,0.019399
E-ADMM-Nest,34,0.250000,1.452275,0.003711,170,0.006260
E-ADMM-HB,34,0.250000,0.911347,0.003712,106,0.006254
DY,36,0.750000,2.278554,0.000970,265,0.001031
DY-Nest,36,0.750000,0.683758,0.000970,79,0.001031
DY-HB,36,0.750000,0.576139,0.000970,65,0.001031
E2-ADMM,36,0.750000,2.368752,0.000970,264,0.001031
E2-ADMM-Nest,36,0.750000,0.671065,0.000970,74,0.001031
E2-ADMM-HB,36,0.750000,0.637194,0.000970,69,0.001031
E-ADMM,36,0.750000,2.359365,0.000970,268,0.001031
E-ADMM-Nest,36,0.750000,0.570332,0.000970,64,0.001031
E-ADMM-HB,36,0.750000,0.549572,0.000970,61,0.001031
DY,36,0.500000,2.790447,0.001594,326,0.002908
DY-Nest,36,0.500000,1.080638,0.001546,125,0.001850
DY-HB,36,0.500000,0.814490,0.001546,93,0.001850
E2-ADMM,36,0.500000,2.788842,0.001594,310,0.002828
E2-ADMM-Nest,36,0.500000,1.075237,0.001546,119,0.001850
E2-ADMM-HB,36,0.500000,0.838984,0.001546,92,0.001849
E-ADMM,36,0.500000,2.799086,0.001594,317,0.002828
E-ADMM-Nest,36,0.500000,0.933533,0.001546,106,0.001850
E-ADMM-HB,36,0.500000,0.701996,0.001546,79,0.001849
DY,36,0.250000,4.280426,0.008956,501,0.030590
DY-Nest,36,0.250000,1.622708,0.003525,190,0.006274
DY-HB,36,0.250000,1.339530,0.003517,153,0.006242
E2-ADMM,36,0.250000,4.517374,0.008140,501,0.028225
E2-ADMM-Nest,36,0.250000,2.300060,0.003518,255,0.006247
E2-ADMM-HB,36,0.250000,1.354845,0.003517,150,0.006240
E-ADMM,36,0.250000,4.416276,0.009003,501,0.030966
E-ADMM-Nest,36,0.250000,2.221465,0.003517,252,0.006243
E-ADMM-HB,36,0.250000,1.273885,0.003517,144,0.006229
DY,38,0.750000,2.358021,0.000895,265,0.000951
DY-Nest,38,0.750000,0.659452,0.000895,73,0.000951
DY-HB,38,0.750000,0.600229,0.000895,65,0.000951
E2-ADMM,38,0.750000,2.131370,0.000895,228,0.000951
E2-ADMM-Nest,38,0.750000,0.633536,0.000895,67,0.000951
E2-ADMM-HB,38,0.750000,0.557005,0.000895,58,0.000951
E-ADMM,38,0.750000,2.093103,0.000895,229,0.000951
E-ADMM-Nest,38,0.750000,0.599795,0.000895,65,0.000951
E-ADMM-HB,38,0.750000,0.552310,0.000895,59,0.000951
DY,38,0.500000,4.454674,0.001541,501,0.007295
DY-Nest,38,0.500000,1.194284,0.001430,133,0.001731
DY-HB,38,0.500000,0.836095,0.001430,92,0.001731
E2-ADMM,38,0.500000,4.677718,0.001464,501,0.004735
E2-ADMM-Nest,38,0.500000,1.373067,0.001432,146,0.001736
E2-ADMM-HB,38,0.500000,0.840362,0.001430,89,0.001732
E-ADMM,38,0.500000,4.591886,0.001464,501,0.004984
E-ADMM-Nest,38,0.500000,1.112493,0.001431,121,0.001735
E-ADMM-HB,38,0.500000,0.915963,0.001430,99,0.001731
DY,38,0.250000,4.461318,0.011470,501,0.046708
DY-Nest,38,0.250000,2.084659,0.003222,233,0.005976
DY-HB,38,0.250000,1.601337,0.003217,178,0.005955
E2-ADMM,38,0.250000,4.713258,0.011533,501,0.047464
E2-ADMM-Nest,38,0.250000,2.587547,0.003219,275,0.005966
E2-ADMM-HB,38,0.250000,1.445504,0.003217,154,0.005947
E-ADMM,38,0.250000,4.593459,0.011789,501,0.047385
E-ADMM-Nest,38,0.250000,2.205111,0.003221,241,0.005976
E-ADMM-HB,38,0.250000,1.123888,0.003217,122,0.005947
DY,40,0.750000,2.299470,0.000900,249,0.002311
DY-Nest,40,0.750000,0.819307,0.000830,87,0.000887
DY-HB,40,0.750000,0.680740,0.000830,71,0.000887
E2-ADMM,40,0.750000,2.258099,0.000900,233,0.002286
E2-ADMM-Nest,40,0.750000,1.032947,0.000831,106,0.000887
E2-ADMM-HB,40,0.750000,0.782269,0.000831,79,0.000887
E-ADMM,40,0.750000,2.352690,0.000900,247,0.002258
E-ADMM-Nest,40,0.750000,0.943477,0.000830,98,0.000887
E-ADMM-HB,40,0.750000,0.653199,0.000831,67,0.000887
DY,40,0.500000,3.840648,0.001355,416,0.004664
DY-Nest,40,0.500000,0.987574,0.001357,106,0.001780
DY-HB,40,0.500000,0.811985,0.001322,84,0.001625
E2-ADMM,40,0.500000,4.048720,0.001355,419,0.002893
E2-ADMM-Nest,40,0.500000,1.103525,0.001354,113,0.001704
E2-ADMM-HB,40,0.500000,0.968188,0.001320,99,0.001621
E-ADMM,40,0.500000,3.945656,0.001355,416,0.003135
E-ADMM-Nest,40,0.500000,1.168973,0.001323,123,0.001625
E-ADMM-HB,40,0.500000,0.917235,0.001320,96,0.001621
DY,40,0.250000,4.650963,0.015728,501,0.067627
DY-Nest,40,0.250000,2.450936,0.003091,265,0.006097
DY-HB,40,0.250000,1.517567,0.003090,163,0.006086
E2-ADMM,40,0.250000,4.865998,0.015456,501,0.066011
E2-ADMM-Nest,40,0.250000,2.390810,0.003091,246,0.006098
E2-ADMM-HB,40,0.250000,1.341921,0.003086,137,0.006058
E-ADMM,40,0.250000,4.788318,0.015728,501,0.068003
E-ADMM-Nest,40,0.250000,2.061871,0.003094,216,0.006120
E-ADMM-HB,40,0.250000,1.398415,0.003090,145,0.006095
DY,42,0.750000,4.135225,0.000775,423,0.000835
DY-Nest,42,0.750000,1.044862,0.000775,107,0.000835
DY-HB,42,0.750000,0.642687,0.000775,64,0.000834
E2-ADMM,42,0.750000,3.932359,0.000775,390,0.000835
E2-ADMM-Nest,42,0.750000,1.024657,0.000778,101,0.000838
E2-ADMM-HB,42,0.750000,0.632400,0.000776,61,0.000836
E-ADMM,42,0.750000,3.885540,0.000775,395,0.000835
E-ADMM-Nest,42,0.750000,0.960459,0.000776,97,0.000835
E-ADMM-HB,42,0.750000,0.694461,0.000775,69,0.000835
DY,42,0.500000,4.792475,0.001267,501,0.001672
DY-Nest,42,0.500000,1.409061,0.001239,144,0.001548
DY-HB,42,0.500000,1.015588,0.001239,104,0.001548
E2-ADMM,42,0.500000,5.158867,0.001240,501,0.001551
E2-ADMM-Nest,42,0.500000,1.587193,0.001239,158,0.001548
E2-ADMM-HB,42,0.500000,1.100342,0.001239,108,0.001548
E-ADMM,42,0.500000,4.952797,0.001253,501,0.001573
E-ADMM-Nest,42,0.500000,1.104395,0.001276,111,0.001689
E-ADMM-HB,42,0.500000,1.018364,0.001239,102,0.001548
DY,42,0.250000,4.816420,0.017613,501,0.082965
DY-Nest,42,0.250000,2.092807,0.002893,218,0.006021
DY-HB,42,0.250000,1.988657,0.002886,207,0.005991
E2-ADMM,42,0.250000,5.053466,0.017806,501,0.082847
E2-ADMM-Nest,42,0.250000,2.386192,0.002898,237,0.006058
E2-ADMM-HB,42,0.250000,2.321904,0.002887,231,0.005994
E-ADMM,42,0.250000,4.970403,0.017764,501,0.083513
E-ADMM-Nest,42,0.250000,2.561534,0.002888,256,0.006007
E-ADMM-HB,42,0.250000,1.574543,0.002901,158,0.006038
DY,44,0.750000,3.469131,0.000782,350,0.002694
DY-Nest,44,0.750000,0.922332,0.000726,91,0.000781
DY-HB,44,0.750000,0.731457,0.000726,71,0.000782
E2-ADMM,44,0.750000,3.468167,0.000782,334,0.002371
E2-ADMM-Nest,44,0.750000,1.087212,0.000726,104,0.000782
E2-ADMM-HB,44,0.750000,0.858651,0.000726,80,0.000781
E-ADMM,44,0.750000,3.588443,0.000782,350,0.002257
E-ADMM-Nest,44,0.750000,0.938545,0.000726,92,0.000781
E-ADMM-HB,44,0.750000,0.728098,0.000726,68,0.000782
DY,44,0.500000,4.973827,0.001262,501,0.002139
DY-Nest,44,0.500000,1.507192,0.001163,150,0.001475
DY-HB,44,0.500000,1.062254,0.001164,105,0.001476
E2-ADMM,44,0.500000,5.206880,0.001192,501,0.001564
E2-ADMM-Nest,44,0.500000,1.648857,0.001164,158,0.001476
E2-ADMM-HB,44,0.500000,1.195223,0.001163,114,0.001475
E-ADMM,44,0.500000,5.142981,0.001192,501,0.001587
E-ADMM-Nest,44,0.500000,1.456929,0.001164,142,0.001476
E-ADMM-HB,44,0.500000,1.013577,0.001164,98,0.001475
DY,44,0.250000,5.059287,0.018464,501,0.098575
DY-Nest,44,0.250000,2.543131,0.002781,253,0.006157
DY-HB,44,0.250000,1.749144,0.002779,175,0.006106
E2-ADMM,44,0.250000,5.217743,0.018153,501,0.097305
E2-ADMM-Nest,44,0.250000,2.334330,0.002789,223,0.006186
E2-ADMM-HB,44,0.250000,2.288268,0.002776,220,0.006118
E-ADMM,44,0.250000,5.132054,0.018466,501,0.098476
E-ADMM-Nest,44,0.250000,2.571921,0.002781,249,0.006154
E-ADMM-HB,44,0.250000,1.801112,0.002785,172,0.006151
DY,46,0.750000,3.948244,0.000893,378,0.004750
DY-Nest,46,0.750000,1.180756,0.000680,113,0.000736
DY-HB,46,0.750000,0.801554,0.000680,75,0.000736
E2-ADMM,46,0.750000,3.862678,0.000893,358,0.005253
E2-ADMM-Nest,46,0.750000,1.283825,0.000680,119,0.000736
E2-ADMM-HB,46,0.750000,0.910327,0.000680,83,0.000736
E-ADMM,46,0.750000,3.809767,0.000893,358,0.005558
E-ADMM-Nest,46,0.750000,1.235910,0.000680,115,0.000736
E-ADMM-HB,46,0.750000,0.821984,0.000680,75,0.000736
DY,46,0.500000,5.290369,0.001563,501,0.009437
DY-Nest,46,0.500000,1.631967,0.001103,157,0.001415
DY-HB,46,0.500000,1.243623,0.001100,119,0.001411
E2-ADMM,46,0.500000,5.432745,0.001453,501,0.008817
E2-ADMM-Nest,46,0.500000,2.084123,0.001100,194,0.001410
E2-ADMM-HB,46,0.500000,1.274924,0.001100,118,0.001411
E-ADMM,46,0.500000,5.300939,0.001463,501,0.009263
E-ADMM-Nest,46,0.500000,2.084304,0.001100,193,0.001411
E-ADMM-HB,46,0.500000,1.206747,0.001100,114,0.001411
DY,46,0.250000,5.222224,0.019590,501,0.117849
DY-Nest,46,0.250000,2.789954,0.002645,270,0.006311
DY-HB,46,0.250000,2.197039,0.002641,210,0.006241
E2-ADMM,46,0.250000,5.460646,0.019497,501,0.117291
E2-ADMM-Nest,46,0.250000,2.971739,0.002642,275,0.006293
E2-ADMM-HB,46,0.250000,2.038696,0.002640,189,0.006240
E-ADMM,46,0.250000,5.364277,0.019626,501,0.118556
E-ADMM-Nest,46,0.250000,3.212749,0.002636,304,0.006244
E-ADMM-HB,46,0.250000,2.217495,0.002639,209,0.006253
DY,48,0.750000,4.238284,0.000855,396,0.007108
DY-Nest,48,0.750000,1.324067,0.000649,122,0.000706
DY-HB,48,0.750000,0.756066,0.000649,66,0.000707
E2-ADMM,48,0.750000,4.089669,0.000855,366,0.007551
E2-ADMM-Nest,48,0.750000,1.567213,0.000649,140,0.000707
E2-ADMM-HB,48,0.750000,0.921997,0.000649,81,0.000707
E-ADMM,48,0.750000,4.078712,0.000855,373,0.007722
E-ADMM-Nest,48,0.750000,1.054582,0.000693,96,0.001060
E-ADMM-HB,48,0.750000,0.843254,0.000649,76,0.000707
DY,48,0.500000,5.392473,0.001580,501,0.005999
DY-Nest,48,0.500000,2.011498,0.001039,187,0.001351
DY-HB,48,0.500000,1.302274,0.001039,119,0.001351
E2-ADMM,48,0.500000,5.614473,0.001453,501,0.005285
E2-ADMM-Nest,48,0.500000,2.244960,0.001041,194,0.001354
E2-ADMM-HB,48,0.500000,1.260596,0.001040,109,0.001352
E-ADMM,48,0.500000,5.641063,0.001493,501,0.005724
E-ADMM-Nest,48,0.500000,1.835792,0.001041,165,0.001355
E-ADMM-HB,48,0.500000,1.302844,0.001039,118,0.001351
DY,48,0.250000,5.404256,0.019828,501,0.130576
DY-Nest,48,0.250000,3.210027,0.002544,298,0.006536
DY-HB,48,0.250000,2.652868,0.002539,245,0.006481
E2-ADMM,48,0.250000,6.551210,0.019729,501,0.129913
E2-ADMM-Nest,48,0.250000,3.115038,0.002544,268,0.006534
E2-ADMM-HB,48,0.250000,2.617757,0.002539,229,0.006464
E-ADMM,48,0.250000,5.809827,0.019844,501,0.131280
E-ADMM-Nest,48,0.250000,2.502505,0.002569,223,0.006685
E-ADMM-HB,48,0.250000,2.273931,0.002537,195,0.006444
DY,50,0.750000,6.185428,0.001019,501,0.005903
DY-Nest,50,0.750000,1.646005,0.000609,132,0.000665
DY-HB,50,0.750000,0.897271,0.000609,73,0.000665
E2-ADMM,50,0.750000,5.982477,0.000994,501,0.005238
E2-ADMM-Nest,50,0.750000,1.572114,0.000645,126,0.000792
E2-ADMM-HB,50,0.750000,1.056102,0.000609,83,0.000665
E-ADMM,50,0.750000,6.098221,0.001017,501,0.005604
E-ADMM-Nest,50,0.750000,1.652268,0.000609,136,0.000665
E-ADMM-HB,50,0.750000,0.866793,0.000609,71,0.000665
DY,50,0.500000,6.155724,0.001791,501,0.015098
DY-Nest,50,0.500000,2.454049,0.000988,209,0.001303
DY-HB,50,0.500000,1.618030,0.000988,125,0.001303
E2-ADMM,50,0.500000,6.845191,0.001627,501,0.014053
E2-ADMM-Nest,50,0.500000,2.240417,0.001019,164,0.001554
E2-ADMM-HB,50,0.500000,1.655763,0.000988,124,0.001303
E-ADMM,50,0.500000,5.961285,0.001812,501,0.014598
E-ADMM-Nest,50,0.500000,2.456005,0.000988,212,0.001303
E-ADMM-HB,50,0.500000,1.357937,0.000988,115,0.001303
DY,50,0.250000,5.811348,0.019201,501,0.148305
DY-Nest,50,0.250000,3.591411,0.002430,299,0.006677
DY-HB,50,0.250000,3.624828,0.002429,313,0.006655
E2-ADMM,50,0.250000,6.476151,0.019110,501,0.147178
E2-ADMM-Nest,50,0.250000,4.389277,0.002431,356,0.006687
E2-ADMM-HB,50,0.250000,3.373633,0.002431,258,0.006669
E-ADMM,50,0.250000,6.193207,0.019198,501,0.148508
E-ADMM-Nest,50,0.250000,3.631242,0.002433,300,0.006700
E-ADMM-HB,50,0.250000,2.945563,0.002429,243,0.006667
DY,20,0.750000,0.784586,0.002269,116,0.002334
DY-Nest,20,0.750000,0.320095,0.002268,48,0.002334
DY-HB,20,0.750000,0.376181,0.002268,53,0.002334
E2-ADMM,20,0.750000,0.707943,0.002269,94,0.002334
E2-ADMM-Nest,20,0.750000,0.418713,0.002268,59,0.002334
E2-ADMM-HB,20,0.750000,0.336981,0.002269,48,0.002334
E-ADMM,20,0.750000,0.622060,0.002269,95,0.002334
E-ADMM-Nest,20,0.750000,0.347125,0.002269,52,0.002334
E-ADMM-HB,20,0.750000,0.297559,0.002268,41,0.002333
DY,20,0.500000,1.027588,0.003436,164,0.003757
DY-Nest,20,0.500000,0.462491,0.003436,75,0.003757
DY-HB,20,0.500000,0.463335,0.003435,73,0.003757
E2-ADMM,20,0.500000,0.985258,0.003436,146,0.003757
E2-ADMM-Nest,20,0.500000,0.578832,0.003435,85,0.003757
E2-ADMM-HB,20,0.500000,0.535754,0.003435,75,0.003757
E-ADMM,20,0.500000,0.905465,0.003436,136,0.003757
E-ADMM-Nest,20,0.500000,0.530943,0.003436,75,0.003757
E-ADMM-HB,20,0.500000,0.421480,0.003436,64,0.003758
DY,20,0.250000,2.489614,0.007316,400,0.009404
DY-Nest,20,0.250000,0.728083,0.007317,117,0.009410
DY-HB,20,0.250000,0.680308,0.007315,105,0.009403
E2-ADMM,20,0.250000,2.672832,0.007316,381,0.009404
E2-ADMM-Nest,20,0.250000,0.743893,0.007312,101,0.009390
E2-ADMM-HB,20,0.250000,0.712396,0.007315,100,0.009403
E-ADMM,20,0.250000,2.546349,0.007316,382,0.009404
E-ADMM-Nest,20,0.250000,0.918688,0.007315,129,0.009401
E-ADMM-HB,20,0.250000,0.677088,0.007315,97,0.009403
DY,22,0.750000,0.899509,0.002294,129,0.007057
DY-Nest,22,0.750000,0.423163,0.001966,63,0.002030
DY-HB,22,0.750000,0.368791,0.001967,48,0.002031
E2-ADMM,22,0.750000,0.890099,0.002294,113,0.007022
E2-ADMM-Nest,22,0.750000,0.459845,0.001966,60,0.002030
E2-ADMM-HB,22,0.750000,0.386372,0.001966,49,0.002031
E-ADMM,22,0.750000,0.825784,0.002294,115,0.006907
E-ADMM-Nest,22,0.750000,0.478966,0.001966,66,0.002030
E-ADMM-HB,22,0.750000,0.429458,0.001966,54,0.002030
DY,22,0.500000,1.650954,0.003004,224,0.003297
DY-Nest,22,0.500000,0.657854,0.003004,94,0.003297
DY-HB,22,0.500000,0.318363,0.003020,42,0.003317
E2-ADMM,22,0.500000,1.486943,0.003004,185,0.003297
E2-ADMM-Nest,22,0.500000,0.553598,0.003004,68,0.003297
E2-ADMM-HB,22,0.500000,0.571128,0.003004,67,0.003297
E-ADMM,22,0.500000,1.459074,0.003004,187,0.003297
E-ADMM-Nest,22,0.500000,0.530053,0.003003,68,0.003296
E-ADMM-HB,22,0.500000,0.503299,0.003004,65,0.003297
DY,22,0.250000,2.945410,0.006361,424,0.008409
DY-Nest,22,0.250000,0.921580,0.006358,135,0.008402
DY-HB,22,0.250000,0.466241,0.006366,69,0.008437
E2-ADMM,22,0.250000,3.005412,0.006361,418,0.008409
E2-ADMM-Nest,22,0.250000,1.109391,0.006363,150,0.008413
E2-ADMM-HB,22,0.250000,0.633738,0.006359,84,0.008403
E-ADMM,22,0.250000,3.103228,0.006361,445,0.008409
E-ADMM-Nest,22,0.250000,0.941428,0.006357,135,0.008399
E-ADMM-HB,22,0.250000,0.663890,0.006362,93,0.008410
DY,24,0.750000,0.884062,0.001723,120,0.001783
DY-Nest,24,0.750000,0.389615,0.001723,56,0.001784
DY-HB,24,0.750000,0.446212,0.001723,60,0.001783
E2-ADMM,24,0.750000,0.817296,0.001723,109,0.001783
E2-ADMM-Nest,24,0.750000,0.376060,0.001723,50,0.001783
E2-ADMM-HB,24,0.750000,0.448520,0.001723,56,0.001783
E-ADMM,24,0.750000,0.815270,0.001723,110,0.001783
E-ADMM-Nest,24,0.750000,0.355948,0.001723,49,0.001783
E-ADMM-HB,24,0.750000,0.311741,0.001723,42,0.001782
DY,24,0.500000,1.152859,0.002729,160,0.003042
DY-Nest,24,0.500000,0.663113,0.002729,90,0.003042
DY-HB,24,0.500000,0.536385,0.002729,76,0.003042
E2-ADMM,24,0.500000,1.139676,0.002729,152,0.003042
E2-ADMM-Nest,24,0.500000,0.672500,0.002729,92,0.003042
E2-ADMM-HB,24,0.500000,0.614912,0.002729,78,0.003042
E-ADMM,24,0.500000,1.100551,0.002729,155,0.003042
E-ADMM-Nest,24,0.500000,0.671749,0.002729,90,0.003042
E-ADMM-HB,24,0.500000,0.480279,0.002729,67,0.003043
DY,24,0.250000,3.175488,0.005737,452,0.007916
DY-Nest,24,0.250000,1.131018,0.005738,159,0.007918
DY-HB,24,0.250000,0.756173,0.005737,107,0.007915
E2-ADMM,24,0.250000,3.218882,0.005737,446,0.007916
E2-ADMM-Nest,24,0.250000,1.262918,0.005737,173,0.007915
E2-ADMM-HB,24,0.250000,0.761719,0.005737,104,0.007916
E-ADMM,24,0.250000,3.317189,0.005737,469,0.007915
E-ADMM-Nest,24,0.250000,0.901864,0.005742,127,0.007928
E-ADMM-HB,24,0.250000,0.707370,0.005737,99,0.007916
DY,26,0.750000,1.757372,0.001536,236,0.001598
DY-Nest,26,0.750000,0.563321,0.001536,72,0.001598
DY-HB,26,0.750000,0.432906,0.001536,55,0.001598
E2-ADMM,26,0.750000,1.627419,0.001536,213,0.001598
E2-ADMM-Nest,26,0.750000,0.567058,0.001536,73,0.001598
E2-ADMM-HB,26,0.750000,0.461675,0.001536,57,0.001598
E-ADMM,26,0.750000,1.620411,0.001536,215,0.001598
E-ADMM-Nest,26,0.750000,0.475694,0.001536,59,0.001598
E-ADMM-HB,26,0.750000,0.421462,0.001536,55,0.001598
DY,26,0.500000,2.174475,0.002413,306,0.002716
DY-Nest,26,0.500000,0.766109,0.002413,102,0.002716
DY-HB,26,0.500000,0.493062,0.002413,68,0.002717
E2-ADMM,26,0.500000,2.098624,0.002413,274,0.002716
E2-ADMM-Nest,26,0.500000,0.802501,0.002413,105,0.002716
E2-ADMM-HB,26,0.500000,0.562048,0.002413,73,0.002716
E-ADMM,26,0.500000,2.107535,0.002413,282,0.002716
E-ADMM-Nest,26,0.500000,0.645809,0.002413,83,0.002717
E-ADMM-HB,26,0.500000,0.514943,0.002413,68,0.002716
DY,26,0.250000,3.610207,0.005140,501,0.007335
DY-Nest,26,0.250000,1.237957,0.005121,175,0.007289
DY-HB,26,0.250000,0.727390,0.005120,102,0.007285
E2-ADMM,26,0.250000,3.802933,0.005138,501,0.007320
E2-ADMM-Nest,26,0.250000,1.140107,0.005120,149,0.007286
E2-ADMM-HB,26,0.250000,0.854715,0.005120,111,0.007285
E-ADMM,26,0.250000,3.698697,0.005151,501,0.007360
E-ADMM-Nest,26,0.250000,1.411944,0.005119,186,0.007284
E-ADMM-HB,26,0.250000,0.545073,0.005142,72,0.007339
DY,28,0.750000,1.782691,0.001382,238,0.001443
DY-Nest,28,0.750000,0.559671,0.001382,75,0.001443
DY-HB,28,0.750000,0.432980,0.001382,56,0.001443
E2-ADMM,28,0.750000,1.792756,0.001382,221,0.001443
E2-ADMM-Nest,28,0.750000,0.572787,0.001381,66,0.001442
E2-ADMM-HB,28,0.750000,0.475152,0.001382,54,0.001443
E-ADMM,28,0.750000,1.823304,0.001382,223,0.001443
E-ADMM-Nest,28,0.750000,0.588284,0.001382,71,0.001443
E-ADMM-HB,28,0.750000,0.483596,0.001382,56,0.001443
DY,28,0.500000,2.140228,0.002162,287,0.002458
DY-Nest,28,0.500000,0.729478,0.002162,99,0.002457
DY-HB,28,0.500000,0.597121,0.002162,77,0.002458
E2-ADMM,28,0.500000,2.036809,0.002162,250,0.002458
E2-ADMM-Nest,28,0.500000,0.732787,0.002162,89,0.002459
E2-ADMM-HB,28,0.500000,0.586536,0.002162,71,0.002457
E-ADMM,28,0.500000,2.001360,0.002162,254,0.002458
E-ADMM-Nest,28,0.500000,0.775886,0.002162,98,0.002457
E-ADMM-HB,28,0.500000,0.572120,0.002162,69,0.002458
DY,28,0.250000,3.708994,0.004732,501,0.007126
DY-Nest,28,0.250000,1.092858,0.004715,146,0.006958
DY-HB,28,0.250000,0.911176,0.004711,116,0.006944
E2-ADMM,28,0.250000,3.934730,0.004732,501,0.007207
E2-ADMM-Nest,28,0.250000,1.411688,0.004712,178,0.006947
E2-ADMM-HB,28,0.250000,0.635714,0.004731,80,0.006989
E-ADMM,28,0.250000,3.858546,0.004734,501,0.007205
E-ADMM-Nest,28,0.250000,1.177383,0.004716,152,0.006961
E-ADMM-HB,28,0.250000,0.831525,0.004711,108,0.006944
DY,30,0.750000,1.398688,0.001265,178,0.001326
DY-Nest,30,0.750000,0.428497,0.001265,54,0.001327
DY-HB,30,0.750000,0.414281,0.001265,50,0.001327
E2-ADMM,30,0.750000,1.051197,0.001422,122,0.002384
E2-ADMM-Nest,30,0.750000,0.632000,0.001264,68,0.001326
E2-ADMM-HB,30,0.750000,0.470588,0.001265,52,0.001327
E-ADMM,30,0.750000,1.143294,0.001423,128,0.002329
E-ADMM-Nest,30,0.750000,0.568753,0.001264,65,0.001326
E-ADMM-HB,30,0.750000,0.426119,0.001265,50,0.001327
DY,30,0.500000,2.502503,0.001979,321,0.002279
DY-Nest,30,0.500000,0.905928,0.001979,110,0.002279
DY-HB,30,0.500000,0.600299,0.001978,71,0.002278
E2-ADMM,30,0.500000,2.385671,0.001979,274,0.002279
E2-ADMM-Nest,30,0.500000,0.944992,0.001979,105,0.002279
E2-ADMM-HB,30,0.500000,0.638178,0.001979,74,0.002279
E-ADMM,30,0.500000,2.279305,0.001979,282,0.002279
E-ADMM-Nest,30,0.500000,0.665407,0.001979,82,0.002279
E-ADMM-HB,30,0.500000,0.628252,0.001979,72,0.002279
DY,30,0.250000,3.962762,0.004418,501,0.008756
DY-Nest,30,0.250000,1.323270,0.004278,158,0.006596
DY-HB,30,0.250000,1.022740,0.004277,128,0.006592
E2-ADMM,30,0.250000,4.153782,0.004428,501,0.009109
E2-ADMM-Nest,30,0.250000,1.652528,0.004278,201,0.006594
E2-ADMM-HB,30,0.250000,0.902281,0.004278,109,0.006595
E-ADMM,30,0.250000,4.030931,0.004490,501,0.009265
E-ADMM-Nest,30,0.250000,1.753452,0.004278,212,0.006594
E-ADMM-HB,30,0.250000,0.919382,0.004278,113,0.006593
DY,32,0.750000,2.287164,0.001271,267,0.002808
DY-Nest,32,0.750000,0.644148,0.001145,73,0.001201
DY-HB,32,0.750000,0.565420,0.001145,63,0.001201
E2-ADMM,32,0.750000,2.237038,0.001271,256,0.002471
E2-ADMM-Nest,32,0.750000,0.800529,0.001145,91,0.001201
E2-ADMM-HB,32,0.750000,0.622267,0.001145,69,0.001201
E-ADMM,32,0.750000,2.246621,0.001271,258,0.002576
E-ADMM-Nest,32,0.750000,0.769549,0.001145,86,0.001201
E-ADMM-HB,32,0.750000,0.493575,0.001145,56,0.001201
DY,32,0.500000,2.619488,0.001824,312,0.002131
DY-Nest,32,0.500000,0.788181,0.001824,92,0.002131
